AssetID,Day of DateOccurred,ProblemTypeName
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"October 22, 2012",Paper Jam
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"November 9, 2012",Paper Jam
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"December 13, 2012",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"January 9, 2013",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"January 15, 2013",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"January 25, 2013",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"January 28, 2013",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"February 25, 2013",Paper Jam
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"March 8, 2013",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"April 11, 2013",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"April 25, 2013",Paper Jam
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"May 3, 2013",Output Quality
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"May 10, 2013",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"August 14, 2013",Paper Jam
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"August 22, 2013",Damage
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"January 8, 2014",Paper Jam
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"January 14, 2014",Paper Jam
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"February 25, 2014",Server Issue
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"April 22, 2014",Output Quality
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"April 28, 2014",Output Quality
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"May 1, 2014",Output Quality
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"September 18, 2014",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"November 13, 2014",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"December 16, 2014",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"December 19, 2014",Device Offline
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"January 20, 2015",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"January 30, 2015",Device Fault
7E3C72D7-0C36-E011-BD3B-0024E861B15C,"December 8, 2015",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"September 10, 2012",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"September 28, 2012",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"January 18, 2013",Damage
7E7EFD91-3AD0-E111-97B2-0025B500016E,"January 28, 2013",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"March 6, 2013",Accessory Issue
7E7EFD91-3AD0-E111-97B2-0025B500016E,"March 27, 2013",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"April 18, 2013",Output Quality
7E7EFD91-3AD0-E111-97B2-0025B500016E,"May 21, 2013",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"June 10, 2013",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"July 19, 2013",Environmental Issue
7E7EFD91-3AD0-E111-97B2-0025B500016E,"September 4, 2013",Accessory Issue
7E7EFD91-3AD0-E111-97B2-0025B500016E,"September 11, 2013",Output Quality
7E7EFD91-3AD0-E111-97B2-0025B500016E,"October 29, 2013",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"December 3, 2013",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"December 18, 2013",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"January 27, 2014",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"February 5, 2014",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"March 3, 2014",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"April 24, 2014",Accessory Issue
7E7EFD91-3AD0-E111-97B2-0025B500016E,"May 8, 2014",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"May 22, 2014",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"July 22, 2014",Device Offline
7E7EFD91-3AD0-E111-97B2-0025B500016E,"August 14, 2014",Accessory Issue
7E7EFD91-3AD0-E111-97B2-0025B500016E,"August 28, 2014",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"September 3, 2014",Accessory Issue
7E7EFD91-3AD0-E111-97B2-0025B500016E,"September 15, 2014",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"December 1, 2014",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"May 28, 2015",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"June 18, 2015",Accessory Issue
7E7EFD91-3AD0-E111-97B2-0025B500016E,"September 8, 2015",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"September 15, 2015",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"October 8, 2015",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"October 9, 2015",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"October 15, 2015",Device Fault
7E7EFD91-3AD0-E111-97B2-0025B500016E,"October 29, 2015",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"December 29, 2015",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"January 22, 2016",Paper Jam
7E7EFD91-3AD0-E111-97B2-0025B500016E,"March 7, 2016",Device Offline
7E7EFD91-3AD0-E111-97B2-0025B500016E,"March 23, 2016",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"October 19, 2012",Output Quality
7FEB4B98-891D-E011-8543-0024E861B15C,"March 20, 2013",Device Fault
7FEB4B98-891D-E011-8543-0024E861B15C,"March 27, 2013",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"April 11, 2013",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"May 10, 2013",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"May 21, 2013",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"May 22, 2013",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"August 22, 2013",Device Offline
7FEB4B98-891D-E011-8543-0024E861B15C,"September 19, 2013",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"September 23, 2013",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"January 9, 2014",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"May 29, 2014",Environmental Issue
7FEB4B98-891D-E011-8543-0024E861B15C,"June 3, 2014",Device Fault
7FEB4B98-891D-E011-8543-0024E861B15C,"June 6, 2014",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"June 17, 2014",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"August 6, 2014",Output Quality
7FEB4B98-891D-E011-8543-0024E861B15C,"August 20, 2014",Environmental Issue
7FEB4B98-891D-E011-8543-0024E861B15C,"March 2, 2015",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"March 11, 2015",Device Fault
7FEB4B98-891D-E011-8543-0024E861B15C,"April 8, 2015",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"April 20, 2015",Device Fault
7FEB4B98-891D-E011-8543-0024E861B15C,"May 27, 2015",Device Fault
7FEB4B98-891D-E011-8543-0024E861B15C,"June 16, 2015",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"October 20, 2015",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"November 24, 2015",Device Fault
7FEB4B98-891D-E011-8543-0024E861B15C,"January 8, 2016",Output Quality
7FEB4B98-891D-E011-8543-0024E861B15C,"January 13, 2016",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"January 20, 2016",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"January 26, 2016",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"February 11, 2016",Device Fault
7FEB4B98-891D-E011-8543-0024E861B15C,"March 7, 2016",Paper Jam
7FEB4B98-891D-E011-8543-0024E861B15C,"March 10, 2016",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"December 17, 2012",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"January 22, 2013",Output Quality
8A3AA535-85D2-E111-97B2-0025B500016E,"March 12, 2013",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"September 5, 2013",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"September 11, 2013",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"November 12, 2013",Environmental Issue
8A3AA535-85D2-E111-97B2-0025B500016E,"November 19, 2013",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"February 11, 2014",Environmental Issue
8A3AA535-85D2-E111-97B2-0025B500016E,"February 28, 2014",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"May 13, 2014",Server Issue
8A3AA535-85D2-E111-97B2-0025B500016E,"May 27, 2014",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"September 4, 2014",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"September 8, 2014",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"September 18, 2014",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"September 19, 2014",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"October 17, 2014",Damage
8A3AA535-85D2-E111-97B2-0025B500016E,"October 21, 2014",Output Quality
8A3AA535-85D2-E111-97B2-0025B500016E,"November 3, 2014",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"December 8, 2014",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"January 21, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"January 28, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"March 2, 2015",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"March 13, 2015",Damage
8A3AA535-85D2-E111-97B2-0025B500016E,"April 14, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"April 20, 2015",Device Offline
8A3AA535-85D2-E111-97B2-0025B500016E,"May 7, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"June 16, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"July 1, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"July 7, 2015",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"September 14, 2015",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"September 25, 2015",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"September 30, 2015",Environmental Issue
8A3AA535-85D2-E111-97B2-0025B500016E,"October 2, 2015",Environmental Issue
8A3AA535-85D2-E111-97B2-0025B500016E,"October 13, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"October 22, 2015",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"October 28, 2015",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"November 5, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"November 12, 2015",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"November 13, 2015",Device Fault
8A3AA535-85D2-E111-97B2-0025B500016E,"November 19, 2015",Consumable Issue
8A3AA535-85D2-E111-97B2-0025B500016E,"December 4, 2015",Damage
8A3AA535-85D2-E111-97B2-0025B500016E,"January 4, 2016",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"January 12, 2016",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"January 14, 2016",Paper Jam
8A3AA535-85D2-E111-97B2-0025B500016E,"February 2, 2016",Paper Jam
8ADF335E-950E-E211-AEC9-0025B500016E,"June 18, 2013",Paper Jam
8ADF335E-950E-E211-AEC9-0025B500016E,"July 8, 2013",Device Offline
8ADF335E-950E-E211-AEC9-0025B500016E,"August 27, 2013",Output Quality
8ADF335E-950E-E211-AEC9-0025B500016E,"April 9, 2014",Device Offline
8ADF335E-950E-E211-AEC9-0025B500016E,"May 1, 2014",Scanning Issue
8ADF335E-950E-E211-AEC9-0025B500016E,"May 15, 2014",Output Quality
8ADF335E-950E-E211-AEC9-0025B500016E,"June 16, 2014",Device Fault
8ADF335E-950E-E211-AEC9-0025B500016E,"July 29, 2014",Fax Issue
8ADF335E-950E-E211-AEC9-0025B500016E,"October 6, 2014",Consumable Issue
8ADF335E-950E-E211-AEC9-0025B500016E,"October 23, 2014",Paper Jam
8ADF335E-950E-E211-AEC9-0025B500016E,"November 13, 2014",Device Fault
8ADF335E-950E-E211-AEC9-0025B500016E,"July 7, 2015",Output Quality
8ADF335E-950E-E211-AEC9-0025B500016E,"July 31, 2015",Paper Jam
8ADF335E-950E-E211-AEC9-0025B500016E,"August 31, 2015",Paper Jam
8ADF335E-950E-E211-AEC9-0025B500016E,"September 14, 2015",Paper Jam
8ADF335E-950E-E211-AEC9-0025B500016E,"October 8, 2015",Device Fault
8ADF335E-950E-E211-AEC9-0025B500016E,"October 14, 2015",Paper Jam
8ADF335E-950E-E211-AEC9-0025B500016E,"November 19, 2015",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"September 24, 2012",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"October 20, 2012",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"June 6, 2013",Consumable Issue
8AE27895-23EE-E111-AEC9-0025B500016E,"June 7, 2013",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"August 5, 2013",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"December 12, 2013",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"March 6, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"March 13, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"April 3, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"May 16, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"May 21, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"May 30, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"June 10, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"June 12, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"June 13, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"June 13, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"September 11, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"September 19, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"September 19, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"September 26, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"September 29, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"September 30, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"October 6, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"November 25, 2014",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"December 4, 2014",Damage
8AE27895-23EE-E111-AEC9-0025B500016E,"December 15, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"December 19, 2014",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"March 2, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"March 3, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"March 10, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"March 17, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"March 25, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"April 23, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"April 24, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"July 13, 2015",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"August 10, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"August 13, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"August 18, 2015",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"August 21, 2015",Consumable Issue
8AE27895-23EE-E111-AEC9-0025B500016E,"August 25, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"August 31, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"September 1, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"September 8, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"September 10, 2015",Device Fault
8AE27895-23EE-E111-AEC9-0025B500016E,"November 16, 2015",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"March 9, 2016",Paper Jam
8AE27895-23EE-E111-AEC9-0025B500016E,"April 5, 2016",Paper Jam
8C1E5488-D3A1-E011-B723-0024E861B15C,"December 19, 2012",Device Fault
8C1E5488-D3A1-E011-B723-0024E861B15C,"July 22, 2013",Device Fault
8C1E5488-D3A1-E011-B723-0024E861B15C,"August 2, 2013",Paper Jam
8C1E5488-D3A1-E011-B723-0024E861B15C,"January 24, 2014",Output Quality
8C1E5488-D3A1-E011-B723-0024E861B15C,"February 27, 2014",Environmental Issue
8C1E5488-D3A1-E011-B723-0024E861B15C,"May 12, 2014",Device Fault
8C1E5488-D3A1-E011-B723-0024E861B15C,"June 11, 2014",Device Fault
8C1E5488-D3A1-E011-B723-0024E861B15C,"July 10, 2014",Device Fault
8C1E5488-D3A1-E011-B723-0024E861B15C,"May 12, 2015",Scanning Issue
8C1E5488-D3A1-E011-B723-0024E861B15C,"November 13, 2015",Device Fault
8C1E5488-D3A1-E011-B723-0024E861B15C,"December 30, 2015",Device Fault
8D39F4DE-3185-E511-80DE-0025B51F03DF,"January 26, 2016",Device Fault
8D39F4DE-3185-E511-80DE-0025B51F03DF,"February 29, 2016",Device Fault
8D39F4DE-3185-E511-80DE-0025B51F03DF,"March 9, 2016",Paper Jam
8D39F4DE-3185-E511-80DE-0025B51F03DF,"March 17, 2016",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"September 29, 2014",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"October 10, 2014",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"October 27, 2014",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"November 6, 2014",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"January 21, 2015",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"January 23, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"February 11, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"March 23, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"April 15, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"August 26, 2015",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"September 3, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"September 9, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"September 21, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"September 22, 2015",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"October 5, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"October 21, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"October 23, 2015",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"November 16, 2015",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"December 7, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"December 8, 2015",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"December 14, 2015",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"December 22, 2015",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"January 7, 2016",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"January 29, 2016",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"February 1, 2016",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"February 3, 2016",Device Fault
8D690216-45E7-E311-80C3-0025B500016E,"February 26, 2016",Paper Jam
8D690216-45E7-E311-80C3-0025B500016E,"March 1, 2016",Device Fault
9A3E8414-3DE0-E111-AD34-0025B500016E,"December 10, 2012",Scanning Issue
9A3E8414-3DE0-E111-AD34-0025B500016E,"January 7, 2013",Paper Jam
9A3E8414-3DE0-E111-AD34-0025B500016E,"January 28, 2013",Accessory Issue
9A3E8414-3DE0-E111-AD34-0025B500016E,"September 5, 2013",Device Fault
9A3E8414-3DE0-E111-AD34-0025B500016E,"October 16, 2013",Environmental Issue
9A3E8414-3DE0-E111-AD34-0025B500016E,"November 6, 2013",Device Fault
9A3E8414-3DE0-E111-AD34-0025B500016E,"December 6, 2013",Paper Jam
9A3E8414-3DE0-E111-AD34-0025B500016E,"February 28, 2014",Device Fault
9A3E8414-3DE0-E111-AD34-0025B500016E,"March 25, 2014",Device Fault
9A3E8414-3DE0-E111-AD34-0025B500016E,"March 31, 2014",Device Offline
9A3E8414-3DE0-E111-AD34-0025B500016E,"July 30, 2014",Device Fault
9A3E8414-3DE0-E111-AD34-0025B500016E,"June 5, 2015",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"August 27, 2014",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"September 30, 2014",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"October 16, 2014",Consumable Issue
9AE766A0-86E7-E311-80C3-0025B500016E,"November 21, 2014",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"February 13, 2015",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"February 23, 2015",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"February 24, 2015",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"February 26, 2015",Damage
9AE766A0-86E7-E311-80C3-0025B500016E,"March 2, 2015",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"March 3, 2015",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"March 9, 2015",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"March 17, 2015",Output Quality
9AE766A0-86E7-E311-80C3-0025B500016E,"September 3, 2015",Accessory Issue
9AE766A0-86E7-E311-80C3-0025B500016E,"December 3, 2015",Paper Jam
9AE766A0-86E7-E311-80C3-0025B500016E,"December 4, 2015",Device Fault
9AE766A0-86E7-E311-80C3-0025B500016E,"February 25, 2016",Consumable Issue
9AE766A0-86E7-E311-80C3-0025B500016E,"March 9, 2016",Device Fault
9C39EDA4-D92C-E211-A66B-0025B500017E,"November 15, 2012",Device Fault
9C39EDA4-D92C-E211-A66B-0025B500017E,"December 14, 2012",Output Quality
9C39EDA4-D92C-E211-A66B-0025B500017E,"January 29, 2013",Device Fault
9C39EDA4-D92C-E211-A66B-0025B500017E,"September 9, 2013",Scanning Issue
9C39EDA4-D92C-E211-A66B-0025B500017E,"June 23, 2014",Paper Jam
9C39EDA4-D92C-E211-A66B-0025B500017E,"February 4, 2015",Device Fault
9C39EDA4-D92C-E211-A66B-0025B500017E,"May 27, 2015",Device Fault
9C39EDA4-D92C-E211-A66B-0025B500017E,"June 2, 2015",Device Fault
9C39EDA4-D92C-E211-A66B-0025B500017E,"March 16, 2016",Consumable Issue
9CCF852A-BCDA-E111-AD34-0025B500016E,"August 30, 2012",Paper Jam
9CCF852A-BCDA-E111-AD34-0025B500016E,"May 21, 2013",Paper Jam
9CCF852A-BCDA-E111-AD34-0025B500016E,"June 4, 2013",Output Quality
9CCF852A-BCDA-E111-AD34-0025B500016E,"July 8, 2013",Device Fault
9CCF852A-BCDA-E111-AD34-0025B500016E,"August 28, 2013",Output Quality
9CCF852A-BCDA-E111-AD34-0025B500016E,"October 1, 2013",Device Fault
9CCF852A-BCDA-E111-AD34-0025B500016E,"November 5, 2013",Device Fault
9CCF852A-BCDA-E111-AD34-0025B500016E,"May 30, 2014",Paper Jam
9CCF852A-BCDA-E111-AD34-0025B500016E,"July 17, 2014",Output Quality
9CCF852A-BCDA-E111-AD34-0025B500016E,"August 6, 2014",Consumable Issue
9CCF852A-BCDA-E111-AD34-0025B500016E,"October 7, 2014",Accessory Issue
9CCF852A-BCDA-E111-AD34-0025B500016E,"November 5, 2014",Device Fault
9CCF852A-BCDA-E111-AD34-0025B500016E,"December 22, 2014",Output Quality
9CCF852A-BCDA-E111-AD34-0025B500016E,"January 20, 2015",Device Fault
9CCF852A-BCDA-E111-AD34-0025B500016E,"September 15, 2015",Accessory Issue
9CCF852A-BCDA-E111-AD34-0025B500016E,"October 15, 2015",Output Quality
9CCF852A-BCDA-E111-AD34-0025B500016E,"November 23, 2015",Device Fault
9CCF852A-BCDA-E111-AD34-0025B500016E,"January 27, 2016",Output Quality
9CCF852A-BCDA-E111-AD34-0025B500016E,"February 17, 2016",Output Quality
9CE53E7D-AB51-DF11-9752-0024E861B15C,"January 3, 2013",Paper Jam
9CE53E7D-AB51-DF11-9752-0024E861B15C,"January 4, 2013",Paper Jam
9CE53E7D-AB51-DF11-9752-0024E861B15C,"March 4, 2013",Device Fault
9CE53E7D-AB51-DF11-9752-0024E861B15C,"March 8, 2013",Device Fault
9CE53E7D-AB51-DF11-9752-0024E861B15C,"April 8, 2013",Fax Issue
9CE53E7D-AB51-DF11-9752-0024E861B15C,"June 11, 2013",Device Offline
9CE53E7D-AB51-DF11-9752-0024E861B15C,"July 16, 2013",Output Quality
9CE53E7D-AB51-DF11-9752-0024E861B15C,"August 9, 2013",Output Quality
9CE53E7D-AB51-DF11-9752-0024E861B15C,"August 15, 2013",Fax Issue
9CE53E7D-AB51-DF11-9752-0024E861B15C,"September 5, 2013",Output Quality
9CE53E7D-AB51-DF11-9752-0024E861B15C,"January 13, 2014",Device Fault
9CE53E7D-AB51-DF11-9752-0024E861B15C,"July 9, 2014",Paper Jam
9CE53E7D-AB51-DF11-9752-0024E861B15C,"September 2, 2014",Paper Jam
9CE53E7D-AB51-DF11-9752-0024E861B15C,"September 15, 2014",Device Fault
9CE53E7D-AB51-DF11-9752-0024E861B15C,"September 16, 2014",Device Fault
